seqnames	start	end	width	strand	X.AGG.MEAN	X.AGG.COUNT	X.AGG.MAX	X.AGG.MIN
chr11	17296757	17299873	3117	*	25.4762	63	53	1
chr11	17373044	17373489	446	*	16.8387	31	24	5
chr11	17374524	17375706	1183	*	14.1176	17	25	1
chr11	17410089	17411875	1787	*	9.7794	68	34	1
chr11	17497060	17498902	1843	*	12.9	40	35	1
chr11	17565240	17566108	869	*	17.8182	22	32	1
chr11	17568306	17569562	1257	*	43.5	6	46	41
chr11	17717436	17717928	493	*	16.7647	17	21	5
chr11	17739456	17743677	4222	*	10.7701	87	22	1
chr11	17755331	17757467	2137	*	20.4318	176	51	1
chr11	17760095	17760868	774	*	1	4	1	1
chr11	18032667	18036476	3810	*	9.5333	75	27	1
chr11	18067363	18067777	415	*	9.6154	13	25	5
chr11	18126338	18128241	1904	*	10.96	25	28	2
chr11	18341884	18345991	4108	*	24.5455	22	50	1
chr11	18414979	18419214	4236	*	23.3816	76	64	1
chr11	18546529	18550165	3637	*	11.9524	21	26	1
chr11	18608452	18612274	3823	*	13.8182	22	35	1
chr11	18653924	18657644	3721	*	25	10	30	22
chr11	18719038	18722149	3112	*	19.5385	52	39	5
chr11	18742101	18744253	2153	*	16.9512	41	40	1
chr11	18811526	18815223	3698	*	16.6667	84	42	1
chr11	19137592	19140564	2973	*	12.2857	28	40	1
chr11	19260761	19265326	4566	*	13.3494	166	40	1
chr11	19365952	19369264	3313	*	20.8913	92	51	1
chr11	19732611	19737325	4715	*	15.7527	93	32	1
chr11	19797283	19802583	5301	*	7.9565	69	20	1
chr11	19837640	19839971	2332	*	3	4	4	2
chr11	20022537	20022693	157	*	1	2	1	1
chr11	20038768	20054795	16028	*	1.6	5	2	1
chr11	20042755	20048031	5277	*	2	3	2	2
chr11	20048661	20049824	1164	*	1	2	1	1
chr11	20177421	20179084	1664	*	11.9545	44	31	1
chr11	20177504	20178411	908	*	13.359	39	31	1
chr11	20182834	20183341	508	*	1	3	1	1
chr11	20183969	20186347	2379	*	4	19	8	1
chr11	20184454	20185543	1090	*	4.3529	17	8	2
chr11	20229689	20230497	809	*	22.375	8	37	1
chr11	20363861	20365120	1260	*	1	1	1	1
chr11	20385026	20386244	1219	*	14.9375	32	30	1
chr11	20407556	20411302	3747	*	15.1613	62	36	1
chr11	20617465	20620502	3038	*	14.1471	34	44	1
chr11	20622857	20622958	102	*	1	4	1	1
chr11	20623027	20623261	235	*	5.3571	14	20	1
chr11	20689401	20693914	4514	*	7.4167	60	28	1
chr11	22212934	22216673	3740	*	11.8095	84	26	2
chr11	22359168	22360283	1116	*	7	7	9	3
chr11	22361189	22366614	5426	*	2	12	9	1
chr11	22453512	22454930	1419	*	6.4	10	15	1
chr11	22644929	22648795	3867	*	11.5667	30	31	1
chr11	22687304	22689304	2001	*	2.3684	19	5	1
chr11	22850439	22851525	1087	*	2.8333	12	4	2
chr11	24517039	24520363	3325	*	14.1538	26	24	3
chr11	26353244	26354581	1338	*	7.6	10	15	2
chr11	27015395	27016283	889	*	20.3333	3	31	15
chr11	27383605	27385778	2174	*	4.3636	22	6	2
chr11	27462276	27462798	523	*	1	2	1	1
chr11	27489557	27495914	6358	*	17.7684	95	48	1
chr11	27526266	27529844	3579	*	4.2	5	5	1
chr11	27716979	27724478	7500	*	10.4458	83	42	1
chr11	27738356	27745808	7453	*	6.3143	70	30	1
chr11	28128320	28130793	2474	*	17.5	2	20	15
chr11	28131535	28132731	1197	*	32.4	5	36	30
chr11	30038083	30039369	1287	*	14.6389	36	24	2
chr11	30343538	30346542	3005	*	6.7	20	21	1
chr11	30604405	30609460	5056	*	11.3396	159	34	1
chr11	31389987	31392984	2998	*	26.5	16	36	21
chr11	31817644	31821763	4120	*	2.8125	32	12	1
chr11	31825160	31829039	3880	*	15.7531	81	49	1
chr11	31829798	31843368	13571	*	14.1397	272	55	1
chr11	31844749	31849988	5240	*	12.2128	94	32	1
chr11	32008623	32009561	939	*	1	10	1	1
chr11	32111962	32113727	1766	*	13.7647	51	40	1
chr11	32354589	32355711	1123	*	11.1633	49	33	1
chr11	32443631	32464709	21079	*	11.847	268	56	1
chr11	32447606	32449322	1717	*	16.3404	47	55	1
chr11	32451821	32453078	1258	*	4	35	9	1
chr11	32456234	32458386	2153	*	13.437	119	42	1
chr11	32604097	32608013	3917	*	16.0455	44	55	1
chr11	32850695	32852150	1456	*	16.2653	49	38	1
chr11	32911931	32918495	6565	*	16.2887	97	71	1
chr11	33037152	33038315	1164	*	12.7091	55	41	3
chr11	33059722	33063236	3515	*	18.1316	38	42	1
chr11	33179248	33184492	5245	*	25.0588	17	43	1
chr11	33277127	33281718	4592	*	14.7071	99	34	1
chr11	33396270	33399569	3300	*	12.5821	134	42	1
chr11	33721278	33723296	2019	*	14.5	24	40	1
chr11	33755691	33759101	3411	*	13.6071	56	32	1
chr11	33794199	33797721	3523	*	15.1905	42	29	1
chr11	33849887	33851658	1772	*	11.0769	26	24	1
chr11	33889227	33893381	4155	*	18.8227	141	47	1
chr11	34071492	34076928	5437	*	11.8148	81	31	1
chr11	34125482	34129163	3682	*	10.9231	13	42	1
chr11	34196161	34196419	259	*	1	1	1	1
chr11	34207651	34208389	739	*	4.5	2	7	2
chr11	34255666	34256365	700	*	2	1	2	2
chr11	34376652	34381919	5268	*	16.8462	117	37	1
chr11	34459742	34461541	1800	*	5.3913	23	10	1
chr11	34935988	34940241	4254	*	13.1667	24	34	1
chr11	35159296	35162274	2979	*	20.8537	41	47	1
chr11	35438908	35443074	4167	*	18.8017	116	53	1
chr11	35638379	35643607	5229	*	20.8	140	44	1
chr11	35682858	35686046	3189	*	14.2667	60	32	1
chr11	35964155	35967646	3492	*	12.4533	75	40	1
chr11	36396474	36400489	4016	*	9.4744	78	25	1
chr11	36529773	36533250	3478	*	8.5263	19	21	1
chr11	36615495	36617286	1792	*	1.4286	7	2	1
chr11	40314388	40314727	340	*	6.5	4	11	2
chr11	40314867	40315978	1112	*	2.25	8	3	1
chr11	41475438	41483703	8266	*	16.5	2	20	13
chr11	43332682	43335902	3221	*	10.6667	18	14	1
chr11	43378958	43382797	3840	*	2.25	20	5	1
chr11	43568866	43569050	185	*	11.4	5	16	9
chr11	43577623	43581463	3841	*	16.6667	3	27	2
chr11	43595678	43605716	10039	*	9.8353	85	30	1
chr11	43664610	43667636	3027	*	3.3333	3	4	3
chr11	43701253	43704600	3348	*	19.2	40	41	1
chr11	43901388	43904054	2667	*	15.25	8	27	2
chr11	43963573	43963791	219	*	17.3636	11	27	10
chr11	43963873	43963996	124	*	40	5	40	40
chr11	43964344	43966413	2070	*	12.6207	87	40	1
chr11	44086873	44088980	2108	*	12.1875	16	20	1
chr11	44116713	44118733	2021	*	13.2281	57	40	4
chr11	44325381	44326514	1134	*	15.8312	77	52	1
chr11	44327561	44328085	525	*	9	11	15	1
chr11	44330031	44333231	3201	*	15.4	65	57	1
chr11	44337808	44338885	1078	*	12.0811	37	34	1
chr11	44340534	44342435	1902	*	12.3913	23	43	1
chr11	44586290	44586715	426	*	1	3	1	1
chr11	44587046	44587815	770	*	14.1667	42	32	1
chr11	44642910	44643144	235	*	1	1	1	1
chr11	44747662	44748564	903	*	7.1	20	12	1
chr11	44748672	44750023	1352	*	12.3803	71	40	1
chr11	44947446	44954047	6602	*	1.1818	11	2	1
chr11	44969798	44973413	3616	*	16.8485	99	46	1
chr11	44978820	44979064	245	*	11	5	20	5
chr11	44985486	44986807	1322	*	1	2	1	1
chr11	45103971	45105460	1490	*	25.5	2	26	25
chr11	45166155	45170509	4355	*	14.5093	108	56	1
chr11	45201524	45202055	532	*	20.875	24	31	10
chr11	45202356	45202999	644	*	9.7872	47	26	1
chr11	45305987	45309164	3178	*	3.6538	26	8	1
chr11	45376750	45377784	1035	*	11.3333	12	26	1
chr11	45431798	45434634	2837	*	8.1667	6	23	1
chr11	45685048	45688156	3109	*	13.3168	101	41	1
chr11	45792708	45793706	999	*	1	8	1	1
chr11	45824516	45828461	3946	*	11.9067	75	57	1
chr11	45867759	45870892	3134	*	17.1429	56	29	9
chr11	45906731	45908681	1951	*	6.5556	63	17	1
chr11	45917473	45918793	1321	*	13	13	36	1
chr11	45920868	45921782	915	*	18.4	60	33	1
chr11	45921942	45922644	703	*	17.6	5	22	11
chr11	45937860	45941389	3530	*	21	43	43	1
chr11	45942061	45946194	4134	*	14.2381	147	37	1
chr11	46139458	46145462	6005	*	8.76	125	24	1
chr11	46257803	46261832	4030	*	13.0455	88	40	1
chr11	46263888	46265852	1965	*	9.8077	26	20	2
chr11	46298237	46301626	3390	*	12.9189	37	27	1
chr11	46315616	46319315	3700	*	7.4906	53	38	1
chr11	46344358	46380488	36131	*	16.0056	180	37	1
chr11	46353555	46355709	2155	*	16.4487	78	28	3
chr11	46368324	46368840	517	*	6	1	6	6
chr11	46369147	46370234	1088	*	18.3214	28	37	1
chr11	46400282	46405427	5146	*	16.1327	113	52	1
chr11	46409922	46415782	5861	*	16.6447	197	66	1
chr11	46613623	46616901	3279	*	13.7143	28	30	1
chr11	46637308	46641102	3795	*	21.7037	27	56	1
chr11	46720723	46724395	3673	*	25.525	40	47	1
chr11	46847807	46848512	706	*	11.4091	22	18	2
chr11	46865757	46869268	3512	*	4.6154	13	9	1
chr11	46933900	46935309	1410	*	26.5	2	27	26
chr11	46937233	46941667	4435	*	15.1667	96	49	1
chr11	46957999	46959189	1191	*	4.5333	15	8	1
chr11	47196311	47200058	3748	*	12.3023	43	46	1
chr11	47205394	47210362	4969	*	11.9882	85	46	1
chr11	47235017	47240557	5541	*	7.0333	30	14	1
chr11	47268693	47272068	3376	*	23.9333	15	33	17
chr11	47278673	47279825	1153	*	2	3	2	2
chr11	47289327	47293642	4316	*	8.2647	34	20	1
chr11	47376040	47377267	1228	*	9.5556	36	29	1
chr11	47421386	47421688	303	*	17	1	17	17
chr11	47421819	47422683	865	*	10.8636	22	49	1
chr11	47428044	47431728	3685	*	14.1818	66	34	1
chr11	47445948	47449312	3365	*	11.025	40	23	1
chr11	47572158	47576108	3951	*	11.25	40	23	1
chr11	47585594	47589172	3579	*	17.7381	84	30	3
chr11	47598657	47602488	3832	*	1.9091	22	3	1
chr11	47614150	47617314	3165	*	15.6571	35	32	1
chr11	47662137	47665505	3369	*	21.1875	32	53	1
chr11	47735701	47737548	1848	*	16.6207	29	42	1
chr11	47786352	47790909	4558	*	13.2	55	33	1
chr11	47867909	47871657	3749	*	17.6875	32	36	1
chr11	48000451	48004373	3923	*	14.741	166	37	1
chr11	48039896	48040930	1035	*	33	1	33	33
chr11	56980383	56981612	1230	*	1	1	1	1
chr11	57077873	57079454	1582	*	22.4667	15	55	2
chr11	57090625	57092278	1654	*	18.2927	41	38	1
chr11	57092470	57093374	905	*	14.0333	30	38	1
chr11	57101415	57104534	3120	*	19.7556	45	36	1
chr11	57117111	57117469	359	*	1.4	5	2	1
chr11	57193450	57195358	1909	*	5.2308	13	8	1
chr11	57223933	57231982	8050	*	18.0513	78	66	1
chr11	57243849	57244643	795	*	10.375	32	16	4
chr11	57248759	57251866	3108	*	8.7969	64	27	1
chr11	57266872	57267173	302	*	4	8	5	3
chr11	57267319	57267449	131	*	18	4	19	17
chr11	57267328	57267778	451	*	18	6	19	17
chr11	57280413	57284668	4256	*	15.6618	68	43	1
chr11	57296333	57299958	3626	*	10.4375	16	42	1
chr11	57333460	57336954	3495	*	18.2182	55	34	2
chr11	57364711	57365694	984	*	2.2	5	4	1
chr11	57404372	57409791	5420	*	8.3333	18	27	1
chr11	57413570	57418745	5176	*	13.6667	3	25	1
chr11	57423841	57426939	3099	*	31.35	20	80	1
chr11	57433239	57437787	4549	*	21.1486	74	55	1
chr11	57478111	57482162	4052	*	9.5769	26	27	1
chr11	57507537	57511109	3573	*	4.1429	14	9	1
chr11	58343789	58349458	5670	*	16.1633	49	53	2
chr11	58671233	58674563	3331	*	1.3846	13	2	1
chr11	58730410	58732110	1701	*	9	6	10	8
chr11	58825254	58826227	974	*	1.3333	6	2	1
chr11	58869218	58870014	797	*	7	3	7	7
chr11	58873625	58875521	1897	*	10.375	16	31	1
chr11	58908982	58911658	2677	*	5.875	8	7	4
chr11	58912039	58913092	1054	*	1	3	1	1
chr11	58938115	58942837	4723	*	15.25	108	56	1
chr11	59304749	59304962	214	*	41	1	41	41
chr11	59305095	59305283	189	*	4	1	4	4
chr11	59315648	59320796	5149	*	1.1667	6	2	1
chr11	59322212	59329700	7489	*	3.4545	11	11	1
chr11	59332882	59334034	1153	*	10.4545	11	22	1
chr11	59381087	59385331	4245	*	13.1552	58	33	1
chr11	59434469	59438701	4233	*	13.4737	38	28	1
chr11	59520730	59524976	4247	*	18.863	73	42	1
chr11	59576366	59579543	3178	*	36.05	20	58	2
chr11	60608524	60612684	4161	*	9.8438	32	27	1
chr11	60671784	60675396	3613	*	5.8077	26	16	1
chr11	60679932	60684490	4559	*	1.25	8	2	1
chr11	60690573	60694212	3640	*	7.5769	52	24	1
chr11	60717308	60720913	3606	*	9.1714	35	23	1
chr11	60774942	60775272	331	*	9.6	5	18	3
chr11	60775383	60775624	242	*	24	4	24	24
chr11	60775935	60776148	214	*	1	7	1	1
chr11	60927166	60930716	3551	*	17.0423	71	50	1
chr11	61060321	61064037	3717	*	20.6635	104	46	1
chr11	61098307	61102480	4174	*	31.48	50	58	1
chr11	61127649	61131796	4148	*	29.1333	45	60	1
chr11	61158567	61161856	3290	*	15.3429	35	42	1
chr11	61195617	61199360	3744	*	9.5161	62	30	1
chr11	61265507	61287211	21705	*	9.8623	138	38	1
chr11	61275268	61276267	1000	*	12.28	25	38	1
chr11	61276500	61276819	320	*	5.36	25	12	1
chr11	61277146	61277299	154	*	22.125	16	28	20
chr11	61322196	61323599	1404	*	8.36	25	46	1
chr11	61334723	61335641	919	*	23.6667	18	34	18
chr11	61346935	61348496	1562	*	18.2597	77	31	1
chr11	61348883	61349215	333	*	13.68	25	26	1
chr11	61354932	61356587	1656	*	4.1667	30	11	1
chr11	61394028	61395296	1269	*	16.6	5	30	1
chr11	61447258	61448623	1366	*	6.7826	46	11	1
chr11	61486177	61487007	831	*	12.8889	18	22	6
chr11	61520058	61520807	750	*	20.3846	39	52	10
chr11	61558297	61562375	4079	*	14.4857	35	42	1
chr11	61581380	61586247	4868	*	17.785	107	56	1
chr11	61593611	61598741	5131	*	16.0769	65	43	1
chr11	61657258	61660606	3349	*	15.7778	90	46	1
chr11	61671217	61676730	5514	*	5.5909	22	17	1
chr11	61671868	61672071	204	*	1	2	1	1
chr11	61684479	61685540	1062	*	32.0256	39	55	3
chr11	61721688	61724285	2598	*	5.7586	29	27	1
chr11	61732136	61737114	4979	*	20.9524	42	31	10
chr11	61890273	61893823	3551	*	19.8824	34	37	1
chr11	62104444	62106175	1732	*	15.6316	57	38	1
chr11	62162537	62162750	214	*	1	1	1	1
chr11	62272296	62273475	1180	*	5	1	5	5
chr11	62311725	62315735	4011	*	27.6364	99	60	1
chr11	62338921	62343467	4547	*	10.5952	42	32	1
chr11	62357315	62360928	3614	*	34.6	20	56	1
chr11	62366674	62371591	4918	*	20.4459	148	95	1
chr11	62378326	62381442	3117	*	16.025	80	53	1
chr11	62387533	62390653	3121	*	8.2	30	21	2
chr11	62412131	62415142	3012	*	15.5897	39	58	1
chr11	62419442	62421416	1975	*	27.6176	34	47	1
chr11	62430752	62435475	4724	*	12.0256	39	37	1
chr11	62437633	62440972	3340	*	23.2759	29	56	1
chr11	62444603	62447818	3216	*	1.28	25	3	1
chr11	62472098	62478813	6716	*	12.8438	32	32	1
chr11	62491436	62497635	6200	*	19.0676	74	51	1
chr11	62520902	62521932	1031	*	5.9	10	12	1
chr11	62524560	62525937	1378	*	1.5	2	2	1
chr11	62528784	62530104	1321	*	4.5	4	5	4
chr11	62537185	62540483	3299	*	13.3077	26	26	1
chr11	62553116	62556558	3443	*	12.8265	98	25	1
chr11	62557483	62560651	3169	*	11.7895	19	27	1
chr11	62571034	62574729	3696	*	21.5667	30	47	1
chr11	62597234	62601398	4165	*	15.931	29	34	1
chr11	62605349	62611250	5902	*	10.9434	53	43	1
chr11	62618720	62626822	8103	*	13.5	24	29	1
chr11	62646890	62651516	4627	*	14.3273	55	31	1
chr11	62676217	62678319	2103	*	9.0667	15	42	1
chr11	62690035	62695619	5585	*	10.3099	71	36	1
chr11	63256728	63260481	3754	*	1.6316	19	3	1
chr11	63380891	63382205	1315	*	3.9167	36	16	1
chr11	63437491	63439485	1995	*	19.5526	38	42	8
chr11	63447639	63452011	4373	*	1	5	1	1
chr11	63527170	63533112	5943	*	10.439	164	29	1
chr11	63533689	63538595	4907	*	15.4819	193	36	1
chr11	63579101	63583766	4666	*	13.4024	82	40	1
chr11	63605003	63610179	5177	*	14.8395	81	41	1
chr11	63646420	63660291	13872	*	1	5	1	1
chr11	63655008	63656862	1855	*	1	2	1	1
chr11	63681744	63689586	7843	*	14.097	165	43	1
chr11	63704562	63708305	3744	*	12.2833	60	35	1
chr11	63741783	63742841	1059	*	7.2195	41	21	1
chr11	63752303	63756071	3769	*	11.0816	49	28	1
chr11	63765100	63768861	3762	*	10.0621	161	33	1
chr11	63774881	63775659	779	*	17.2195	41	50	1
chr11	63803273	63805173	1901	*	11.6053	76	35	1
chr11	63827846	63829285	1440	*	9.5152	33	21	1
chr11	63932863	63934340	1478	*	21.1607	112	47	1
chr11	63951240	63955878	4639	*	25.5625	112	61	1
chr11	63991925	63995380	3456	*	6.2333	30	32	1
chr11	63997083	63999189	2107	*	20.5	34	37	1
chr11	64001181	64001961	781	*	5.3636	11	8	1
chr11	64002238	64003021	784	*	4.5862	29	13	1
chr11	64006952	64011073	4122	*	20.0783	115	64	1
chr11	64012047	64021214	9168	*	13.8803	117	42	1
chr11	64035400	64040421	5022	*	23.6111	90	59	1
chr11	64050668	64054657	3990	*	22.1327	113	102	1
chr11	64057860	64060812	2953	*	16.2468	158	59	1
chr11	64066333	64069234	2902	*	12.9452	73	35	1
chr11	64070764	64075481	4718	*	16.2692	104	56	1
chr11	64083240	64087636	4397	*	20.5532	47	66	1
chr11	64107721	64109313	1593	*	5.4722	36	20	1
chr11	64109715	64110296	582	*	2	6	2	2
chr11	64122643	64123143	501	*	22.3333	6	23	21
chr11	64125778	64127734	1957	*	17.5814	43	41	4
chr11	64215294	64218131	2838	*	13.4615	26	47	1
chr11	64333777	64334698	922	*	2	1	2	2
chr11	64405273	64406177	905	*	27.8889	9	29	27
chr11	64409035	64412956	3922	*	12.6118	85	44	1
chr11	64455839	64456617	779	*	35.5	6	48	23
chr11	64480248	64482048	1801	*	10.3896	77	38	1
chr11	64480670	64481074	405	*	1.6667	9	4	1
chr11	64481367	64481582	216	*	31.6	5	38	22
chr11	64490552	64491296	745	*	16.4	15	22	13
chr11	64504350	64518306	13957	*	14.7564	156	53	1
chr11	64509272	64511053	1782	*	17.1111	36	53	1
chr11	64511632	64512082	451	*	48	7	52	38
chr11	64512442	64513713	1272	*	19.4722	36	31	1
chr11	64526754	64528176	1423	*	3	1	3	3
chr11	64529526	64531904	2379	*	1	2	1	1
chr11	64543404	64548000	4597	*	11.1333	75	31	1
chr11	64569245	64572633	3389	*	17.7745	102	41	1
chr11	64576122	64579395	3274	*	23.0182	55	49	1
chr11	64609151	64613612	4462	*	6.0667	45	17	1
chr11	64643696	64648065	4370	*	8.5789	76	38	1
chr11	64655312	64655950	639	*	11.8462	13	16	9
chr11	64682786	64686373	3588	*	14.425	40	59	1
chr11	64690577	64693667	3091	*	16.3651	63	41	1
chr11	64780011	64783385	3375	*	16.5128	39	29	1
chr11	64794135	64795786	1652	*	11.25	16	16	8
chr11	64807264	64810544	3281	*	12.25	76	31	1
chr11	64814563	64816184	1622	*	10.0909	22	21	1
chr11	64815012	64815295	284	*	12.2941	17	21	1
chr11	64833920	64835106	1187	*	10	4	12	8
chr11	64849495	64853563	4069	*	30.7407	27	46	1
chr11	64862583	64865432	2850	*	9.9062	32	40	1
chr11	64878319	64881833	3515	*	15.1831	71	57	1
chr11	64883685	64885678	1994	*	16.3388	121	41	1
chr11	64887687	64891204	3518	*	18.8	10	32	1
chr11	64899791	64904183	4393	*	16.625	56	50	1
chr11	64947122	64954228	7107	*	20.9485	97	50	1
chr11	64981533	64981970	438	*	5.4	10	12	2
chr11	64992876	64993730	855	*	12.1364	22	31	1
chr11	65027907	65031402	3496	*	3.4737	19	9	1
chr11	65080904	65085837	4934	*	12.9794	97	35	1
chr11	65100911	65103017	2107	*	8.9677	31	15	1
chr11	65120607	65124352	3746	*	8.2192	73	28	1
chr11	65153708	65154888	1181	*	18.1176	51	42	1
chr11	65183530	65184105	576	*	3.2	5	8	2
chr11	65186099	65186630	532	*	15	3	39	3
chr11	65189174	65190842	1669	*	19.0625	48	46	1
chr11	65191496	65191762	267	*	8.3333	3	12	1
chr11	65244278	65245439	1162	*	15.6	30	30	1
chr11	65259028	65260281	1254	*	2	2	2	2
chr11	65263541	65273685	10145	*	10.56	25	19	1
chr11	65292477	65293638	1162	*	21.1296	54	56	1
chr11	65305886	65309513	3628	*	12.685	127	36	1
chr11	65313863	65314166	304	*	31.2083	24	44	16
chr11	65320975	65321769	795	*	11.3704	27	27	2
chr11	65324990	65325243	254	*	18.3846	13	25	3
chr11	65325446	65326055	610	*	12.0444	45	35	1
chr11	65326170	65326415	246	*	6.5	2	12	1
chr11	65336595	65338917	2323	*	20.4857	70	54	1
chr11	65339716	65340622	907	*	11.72	50	22	1
chr11	65341851	65344184	2334	*	19.8167	60	41	1
chr11	65352199	65352444	246	*	2.7222	18	5	1
chr11	65359161	65360452	1292	*	10.9231	39	27	1
chr11	65374798	65375480	683	*	3.2	5	4	2
chr11	65379707	65385243	5537	*	22.5618	89	71	1
chr11	65405485	65406607	1123	*	25.9167	24	57	1
chr11	65409529	65410327	799	*	6.6923	26	15	1
chr11	65413883	65415783	1901	*	7.5645	62	36	1
chr11	65418706	65421802	3097	*	14.0513	39	21	7
chr11	65428403	65432464	4062	*	17.375	104	42	1
chr11	65479251	65480584	1334	*	6.5263	19	11	1
chr11	65486669	65488734	2066	*	11.3529	34	28	1
chr11	65547193	65549438	2246	*	14.9539	152	37	1
chr11	65552811	65556926	4116	*	15.7485	163	47	1
chr11	65585094	65585866	773	*	3.2647	34	6	1
chr11	65599568	65602971	3404	*	9.129	31	33	1
chr11	65622801	65630127	7327	*	12.3333	192	38	1
chr11	65634929	65635875	947	*	1	8	1	1
chr11	65639648	65639919	272	*	12.875	8	17	10
chr11	65640331	65641521	1191	*	16.5455	22	29	1
chr11	65654137	65660454	6318	*	22.2525	99	49	1
chr11	65665765	65668808	3044	*	14.766	94	44	1
chr11	65684692	65688857	4166	*	11.2192	146	36	1
chr11	65727723	65731176	3454	*	24.4875	80	53	3
chr11	65768010	65771916	3907	*	21.907	43	63	1
chr11	65779046	65779697	652	*	7.8	10	18	2
chr11	65815459	65817087	1629	*	20.7059	34	39	1
chr11	65817865	65821794	3930	*	10.975	40	19	1
chr11	65836151	65839970	3820	*	17.8933	75	39	1
chr11	66023421	66027476	4056	*	12.9315	73	35	1
chr11	66033772	66038096	4325	*	12.8676	68	39	1
chr11	66044650	66046726	2077	*	14.1351	74	37	1
chr11	66044933	66045597	665	*	25.6667	15	37	7
chr11	66046194	66046298	105	*	1	3	1	1
chr11	66055302	66058081	2780	*	12.5424	59	62	1
chr11	66058824	66059854	1031	*	14.6613	62	35	1
chr11	66079044	66080351	1308	*	4.8	5	20	1
chr11	66080529	66081030	502	*	9.6154	13	40	2
chr11	66103373	66104166	794	*	21.2609	23	35	1
chr11	66111505	66112819	1315	*	14.8214	28	30	2
chr11	66113735	66116463	2729	*	16.8163	49	46	1
chr11	66136506	66141085	4580	*	12.3881	67	49	1
chr11	66154010	66154179	170	*	1	1	1	1
chr11	66175689	66177424	1736	*	19.7	30	37	1
chr11	66187044	66189427	2384	*	14.9167	84	40	1
chr11	66205292	66206699	1408	*	4.2727	11	11	1
chr11	66233109	66234377	1269	*	19.2581	31	39	1
chr11	66234509	66235466	958	*	16.087	69	24	4
chr11	66245770	66249427	3658	*	34.0417	24	54	5
chr11	66277872	66279094	1223	*	7.75	16	13	1
chr11	66311978	66317013	5036	*	13.3118	93	46	1
chr11	66359577	66361713	2137	*	15.7273	55	34	1
chr11	66382460	66387341	4882	*	17.3125	48	50	1
chr11	66405028	66410043	5016	*	8.3143	35	28	1
chr11	66443300	66447019	3720	*	15.6875	32	30	5
chr11	66483187	66522783	39597	*	12.264	178	38	1
chr11	66485672	66486406	735	*	17.8462	13	33	5
chr11	66494263	66495564	1302	*	15.4242	66	38	1
chr11	66495818	66496789	972	*	8.2195	41	25	2
chr11	66608831	66612901	4071	*	16.2432	74	44	1
chr11	66622235	66626238	4004	*	9.4571	175	32	1
chr11	66724116	66727713	3598	*	11.8889	27	40	1
chr11	66789898	66791794	1897	*	14.0417	96	41	1
chr11	66823841	66824968	1128	*	9.6667	27	18	3
chr11	66884113	66889760	5648	*	14.9385	195	49	1
chr11	67005727	67010197	4471	*	1	3	1	1
chr11	67028701	67029003	303	*	6.0909	11	19	1
chr11	67029188	67029371	184	*	22	1	22	22
chr11	67033668	67035645	1978	*	11.7321	112	34	1
chr11	67038086	67038747	662	*	1	4	1	1
chr11	67054637	67058474	3838	*	17.1136	88	58	1
chr11	67068600	67072873	4274	*	18.3412	85	46	1
chr11	67083579	67087000	3422	*	19.8706	85	48	1
chr11	67119499	67122780	3282	*	9.4444	18	27	1
chr11	67138538	67144759	6222	*	14.4394	132	50	1
chr11	67157701	67161028	3328	*	16.1111	54	41	1
chr11	67167340	67170323	2984	*	14.9268	82	54	1
chr11	67182660	67182776	117	*	22.8333	6	32	4
chr11	67182783	67183099	317	*	10	6	10	10
chr11	67188323	67188575	253	*	4.8333	24	10	1
chr11	67188849	67189057	209	*	9.1818	11	43	1
chr11	67194394	67197707	3314	*	16.6829	41	56	1
chr11	67210004	67210921	918	*	9	29	17	1
chr11	67211165	67211496	332	*	1	5	1	1
chr11	67232146	67233142	997	*	16	17	35	1
chr11	67234793	67238035	3243	*	5.2368	38	24	1
chr11	67249946	67251712	1767	*	18.3889	18	56	1
chr11	67250468	67250924	457	*	35.3333	9	56	7
chr11	67270567	67277512	6946	*	10.8594	192	37	1
chr11	67349873	67353863	3991	*	10.0678	59	27	1
chr11	67373000	67376056	3057	*	18.8571	35	45	1
chr11	67380414	67403562	23149	*	15.1961	204	58	1
chr11	67396809	67397607	799	*	16.2353	68	43	1
chr11	67397761	67398734	974	*	24.3385	65	58	1
chr11	67478816	67478954	139	*	1	4	1	1
chr11	67758406	67758636	231	*	2	4	2	2
chr11	67758645	67758760	116	*	5	5	5	5
chr11	67770284	67772273	1990	*	15.5135	74	46	1
chr11	67770715	67770848	134	*	12.8889	9	20	4
chr11	67770976	67771587	612	*	19.6512	43	46	1
chr11	67796552	67799817	3266	*	23.303	33	57	1
chr11	67805971	67807010	1040	*	19.8824	34	42	1
chr11	67887140	67888881	1742	*	7.7576	66	19	1
chr11	67889139	67889456	318	*	24.7143	14	32	1
chr11	67889465	67889586	122	*	1.6	5	2	1
chr11	67895295	67895710	416	*	5.5	4	19	1
chr11	67978214	67982980	4767	*	13.7808	146	42	1
chr11	68037320	68041156	3837	*	22.6889	45	50	1
chr11	68079440	68079831	392	*	16.3333	3	24	1
chr11	68080055	68081747	1693	*	18.0805	87	38	2
chr11	68105599	68110890	5292	*	5.6364	11	11	1
chr11	68226441	68230978	4538	*	16.0882	34	31	2
chr11	68450624	68454007	3384	*	14.4699	83	48	1
chr11	68515721	68519209	3489	*	11.0132	76	25	1
chr11	68516186	68519215	3030	*	11.0132	76	25	1
chr11	68605711	68612660	6950	*	14.6025	161	52	1
chr11	68620812	68624225	3414	*	9.25	44	26	1
