seqnames	start	end	width	strand	X.AGG.MEAN	X.AGG.COUNT	X.AGG.MAX	X.AGG.MIN
chr1	94373037	94376586	3550	*	11.1455	55	39	1
chr1	94701305	94704546	3242	*	15.5167	60	49	1
chr1	94711354	94714610	3257	*	21.1321	53	48	8
chr1	94882326	94885917	3592	*	16.9474	76	38	2
chr1	95005342	95009171	3830	*	21.1231	65	44	1
chr1	95284263	95287605	3343	*	26.5745	47	57	6
chr1	95389558	95395931	6374	*	18.2473	93	61	1
chr1	95536903	95540057	3155	*	1	4	1	1
chr1	95581867	95584300	2434	*	29.5342	73	71	2
chr1	95697887	95701156	3270	*	5.6154	13	12	1
chr1	97185930	97190104	4175	*	7.4444	18	24	1
chr1	98385008	98388278	3271	*	18.7209	43	35	1
chr1	98510300	98511901	1602	*	1.7692	13	2	1
chr1	98517795	98520978	3184	*	6.8	25	14	1
chr1	99125743	99129351	3609	*	20.5763	59	71	2
chr1	99468293	99472115	3823	*	19.4211	76	79	2
chr1	99729149	99731062	1914	*	12.1176	17	28	1
chr1	100314274	100317654	3381	*	15.1087	46	33	4
chr1	100434068	100437373	3306	*	23.2941	34	71	1
chr1	100501492	100506028	4537	*	46.9062	32	60	1
chr1	100596512	100600278	3767	*	10.1	10	24	1
chr1	100714035	100716052	2018	*	10	4	15	5
chr1	100730169	100733759	3591	*	8.375	16	25	1
chr1	100815769	100820551	4783	*	18.4545	22	42	1
chr1	101004204	101006234	2031	*	6.5758	33	38	1
chr1	101358459	101363724	5266	*	10.9318	44	37	1
chr1	101489709	101493214	3506	*	3	6	5	1
chr1	101700142	101704912	4771	*	13.7931	29	47	1
chr1	102312225	102312805	581	*	2	3	2	2
chr1	102461722	102462923	1202	*	9	5	12	7
chr1	103571242	103575690	4449	*	2.5	4	3	1
chr1	104067798	104069944	2147	*	2.8	5	3	2
chr1	107598140	107601867	3728	*	16.575	40	62	1
chr1	107681363	107685661	4299	*	8.1351	74	44	1
chr1	108505343	108509479	4137	*	14.1455	110	70	2
chr1	108740683	108744555	3873	*	19.9	10	67	1
chr1	109101281	109104845	3565	*	20.9333	30	33	1
chr1	109203599	109204458	860	*	7.6552	29	30	1
chr1	109233036	109238544	5509	*	23.1333	15	41	14
chr1	109288785	109290754	1970	*	8	16	35	1
chr1	109418567	109421807	3241	*	30.5385	39	57	5
chr1	109504696	109506765	2070	*	39.3438	32	60	1
chr1	109582359	109586108	3750	*	15.5238	42	53	1
chr1	109617104	109619890	2787	*	19.6429	14	33	2
chr1	109632014	109635378	3365	*	10.3478	23	31	1
chr1	109641785	109644815	3031	*	3.95	20	8	1
chr1	109655699	109657745	2047	*	21.5	6	22	21
chr1	109755358	109758813	3456	*	24.1176	34	58	1
chr1	109778085	109802475	24391	*	28.2417	120	148	1
chr1	109791348	109793236	1889	*	29.411	73	148	1
chr1	109823691	109827504	3814	*	1	9	1	1
chr1	109938415	109942487	4073	*	24.2727	110	58	1
chr1	109966951	109971049	4099	*	18.8125	32	39	1
chr1	110007954	110011089	3136	*	20.5333	60	71	1
chr1	110024759	110028624	3866	*	44.0476	21	89	19
chr1	110036106	110037843	1738	*	21.3636	22	35	1
chr1	110036439	110037354	916	*	21.3636	22	35	1
chr1	110050891	110053897	3007	*	21.747	83	59	1
chr1	110089016	110093172	4157	*	3.1333	15	5	1
chr1	110161199	110164994	3796	*	10	14	41	1
chr1	110198043	110199298	1256	*	21.7692	26	47	1
chr1	110230071	110230796	726	*	9.8462	13	12	7
chr1	110281907	110284474	2568	*	25.4667	15	60	1
chr1	110419148	110420842	1695	*	1	2	1	1
chr1	110451891	110455241	3351	*	27.6125	80	54	1
chr1	110526813	110529011	2199	*	12.2381	42	66	1
chr1	110576655	110578842	2188	*	11	16	33	1
chr1	110609492	110614186	4695	*	19.2075	106	62	1
chr1	110626241	110627966	1726	*	19.1622	37	47	1
chr1	110678718	110680802	2085	*	37.5714	7	41	29
chr1	110692541	110694354	1814	*	36.25	60	95	1
chr1	110751217	110756049	4833	*	25.9045	220	116	1
chr1	110879217	110887503	8287	*	13.8571	77	40	1
chr1	110948518	110951901	3384	*	35.6667	6	57	25
chr1	111097675	111098683	1009	*	2.2308	13	3	1
chr1	111147721	111151511	3791	*	23.3333	111	68	1
chr1	111162186	111162535	350	*	28.1667	6	30	19
chr1	111215734	111219198	3465	*	20.2593	81	76	1
chr1	111505284	111507782	2499	*	8.2353	17	22	2
chr1	111680722	111684877	4156	*	11	10	33	1
chr1	111746845	111747620	776	*	18.3704	27	51	5
chr1	111813016	111814597	1582	*	4.4	15	7	1
chr1	111887445	111890751	3307	*	16.9167	12	42	1
chr1	111989744	111993973	4230	*	9.15	20	22	1
chr1	112161059	112164555	3497	*	18.9388	49	38	2
chr1	112280381	112283508	3128	*	15.7538	65	33	1
chr1	112296532	112300569	4038	*	15	29	41	1
chr1	112531333	112531962	630	*	46.9167	12	83	2
chr1	112532260	112534379	2120	*	15.2222	63	63	1
chr1	112635212	112636560	1349	*	10.5	2	13	8
chr1	112933854	112934017	164	*	1	1	1	1
chr1	112937028	112940914	3887	*	19.2121	33	58	1
chr1	113043941	113045571	1631	*	23.9821	56	49	1
chr1	113049359	113053976	4618	*	25.675	80	57	1
chr1	113159704	113164416	4713	*	23.9091	22	58	1
chr1	113215739	113219524	3786	*	25.4048	42	48	9
chr1	113247179	113247814	636	*	1.3333	3	2	1
chr1	113248788	113250633	1846	*	20.3279	61	60	2
chr1	113255386	113259955	4570	*	8.2456	57	37	1
chr1	113265482	113266219	738	*	20.6	15	28	15
chr1	113286278	113287309	1032	*	11.8269	52	29	1
chr1	113493765	113501752	7988	*	8.9219	64	22	1
chr1	113613969	113618086	4118	*	7.7778	9	12	2
chr1	113930946	113935607	4662	*	17.5	110	56	1
chr1	114299441	114303659	4219	*	19.8966	58	70	2
chr1	114352258	114356435	4178	*	2.9412	17	7	1
chr1	114445834	114449499	3666	*	24.8636	22	59	5
chr1	114470556	114474636	4081	*	11.2778	36	28	1
chr1	114686525	114701984	15460	*	18.4429	70	42	1
chr1	114888660	114889184	525	*	1	5	1	1
chr1	115050511	115055682	5172	*	15.6267	75	45	1
chr1	115122597	115125725	3129	*	12.7143	7	23	5
chr1	115210939	115214271	3333	*	15.1905	21	35	1
chr1	115257383	115260708	3326	*	13.3636	11	21	7
chr1	115321470	115324531	3062	*	11.7778	18	27	2
chr1	115630533	115633756	3224	*	12.0556	36	25	1
chr1	115879026	115882317	3292	*	7.1538	13	37	1
chr1	116183995	116186272	2278	*	22.2596	104	49	1
chr1	116370296	116372181	1886	*	39.5	16	61	2
chr1	116379231	116383621	4391	*	20.9172	145	65	1
chr1	116517527	116520882	3356	*	13.3	40	26	1
chr1	116709883	116711704	1822	*	19.2917	24	58	1
chr1	116914085	116918657	4573	*	19.2239	67	62	1
chr1	116960184	116962142	1959	*	5	13	9	1
chr1	117111720	117115278	3559	*	21.2174	69	75	1
chr1	117208144	117211679	3536	*	34.0545	55	91	4
chr1	117450716	117454948	4233	*	9.1404	57	27	1
chr1	117600732	117604898	4167	*	12.5455	11	29	1
chr1	117662580	117666041	3462	*	35.9787	47	88	7
chr1	117907703	117913794	6092	*	17.4022	92	57	1
chr1	118146928	118151167	4240	*	17.4516	31	35	1
chr1	118300810	118301902	1093	*	8.6667	3	14	1
chr1	118470220	118474544	4325	*	15.96	25	36	2
chr1	118727520	118728483	964	*	2	4	2	2
chr1	119521505	119522851	1347	*	13.6667	3	15	11
chr1	119525982	119528313	2332	*	13.9	40	45	1
chr1	119529010	119533870	4861	*	13.7714	70	67	1
chr1	119535594	119536230	637	*	3.0833	12	5	1
chr1	119542947	119543669	723	*	10.9714	35	32	1
chr1	119543922	119544085	164	*	37.2353	17	79	1
chr1	119548391	119552316	3926	*	14.8974	39	36	1
chr1	119549314	119549418	105	*	28	4	28	28
chr1	119869062	119871132	2071	*	22	23	71	1
chr1	120188267	120192427	4161	*	25.35	60	72	1
chr1	121137692	121139351	1660	*	22	4	22	22
chr1	121255767	121361241	105475	*	5.5	14	11	2
chr1	121260018	121262113	2096	*	5.5	14	11	2
chr1	144525738	144542510	16773	*	1	2	1	1
chr1	144532743	144534800	2058	*	1	2	1	1
chr1	144830149	145196664	366516	*	23.8797	133	106	1
chr1	144917077	144951160	34084	*	26	48	66	1
chr1	144929488	144933548	4061	*	26	48	66	1
chr1	144994129	144996073	1945	*	20.4286	7	29	14
chr1	145037969	145041508	3540	*	1.75	8	3	1
chr1	145091468	145093356	1889	*	4.5	6	5	4
chr1	145095385	145098803	3419	*	13.2667	15	33	1
chr1	145394562	145400775	6214	*	7.1538	13	20	1
chr1	145414663	145416316	1654	*	1	1	1	1
chr1	145436753	145441668	4916	*	46.2	5	47	45
chr1	145469077	145475924	6848	*	11.3947	38	24	1
chr1	145476508	145478069	1562	*	17.3636	11	27	1
chr1	145506083	145509492	3410	*	1	3	1	1
chr1	145514338	145517964	3627	*	15.4737	19	25	1
chr1	145548469	145549354	886	*	5.5385	26	17	1
chr1	145562218	145563565	1348	*	19.2	15	32	3
chr1	145574069	145577969	3901	*	13.7143	28	23	1
chr1	145588101	145590146	2046	*	5	7	8	1
chr1	145609207	145612292	3086	*	8.619	21	14	1
chr1	145713339	145714243	905	*	10.875	16	52	1
chr1	146548125	146553324	5200	*	15.9677	31	40	1
chr1	146554572	146557965	3394	*	1	2	1	1
chr1	146641594	146646279	4686	*	25.9333	60	42	1
chr1	146696374	146697772	1399	*	1	2	1	1
chr1	146713273	146716658	3386	*	22.9	30	39	12
chr1	147057646	147059808	2163	*	4.1429	7	10	1
chr1	147058500	147058668	169	*	3	2	3	3
chr1	147059065	147059408	344	*	7	3	10	1
chr1	147070293	147071450	1158	*	7.9643	28	21	1
chr1	147072066	147073414	1349	*	26	14	105	7
chr1	147140477	147143958	3482	*	13.8276	29	41	1
chr1	147400395	147401022	628	*	17	2	17	17
chr1	147400462	147402211	1750	*	17	2	17	17
chr1	147716811	147720137	3327	*	17	3	17	17
chr1	147734470	147738509	4040	*	6.4286	7	8	1
chr1	147775215	147776943	1729	*	2.4286	7	3	2
chr1	147780231	147783507	3277	*	17.2	10	45	1
chr1	147788525	147792062	3538	*	2.7778	9	6	1
chr1	147804914	147808443	3530	*	15	4	15	15
chr1	147824564	147828150	3587	*	9.4	10	38	1
chr1	148176121	148177481	1361	*	76	6	76	76
chr1	148176210	148176581	372	*	76	6	76	76
chr1	148554923	148557819	2897	*	22.6	5	23	22
chr1	148901820	148902074	255	*	102	5	102	102
chr1	149221922	149226023	4102	*	9.5455	11	45	1
chr1	149294235	149294598	364	*	4	3	4	4
chr1	149326473	149326615	143	*	3	2	3	3
chr1	149326499	149326714	216	*	3	2	3	3
chr1	149332955	149333330	376	*	24	5	24	24
chr1	149671771	149673592	1822	*	7.6667	6	11	1
chr1	149708389	149728767	20379	*	3.4	10	5	2
chr1	149711712	149712528	817	*	2	4	2	2
chr1	149718466	149718851	386	*	4.3333	6	5	3
chr1	149764551	149764784	234	*	22	3	22	22
chr1	149855437	149861721	6285	*	20.7692	13	48	12
chr1	149871013	149871962	950	*	19.3333	24	35	1
chr1	149886894	149890566	3673	*	5.9412	17	8	1
chr1	149897754	149901396	3643	*	16.5714	7	24	11
chr1	149979887	149984007	4121	*	13.5	16	34	1
chr1	150037747	150041420	3674	*	12.871	31	21	5
chr1	150120359	150124814	4456	*	14.9043	94	35	1
chr1	150134182	150136362	2181	*	1	1	1	1
chr1	150205352	150210358	5007	*	22.0465	43	68	1
chr1	150227285	150233815	6531	*	2	1	2	2
chr1	150239302	150243017	3716	*	6.1765	34	14	1
chr1	150252840	150256878	4039	*	19.8	25	52	1
chr1	150265421	150267537	2117	*	1	12	1	1
chr1	150293376	150295433	2058	*	12.2727	11	21	5
chr1	150459073	150461184	2112	*	3.75	8	14	1
chr1	150486565	150490019	3455	*	10.1667	12	15	1
chr1	150520704	150522571	1868	*	16.3115	61	58	1
chr1	150533105	150535801	2697	*	9.4444	9	10	9
chr1	150546744	150553795	7052	*	7.1429	35	20	1
chr1	150599840	150603957	4118	*	1	3	1	1
chr1	150847544	150849511	1968	*	10.963	27	18	1
chr1	150939627	150959149	19523	*	17.8725	149	64	1
chr1	150944000	150948377	4378	*	19.053	132	64	1
chr1	150977641	150982859	5219	*	14.7727	22	28	1
chr1	151018975	151022392	3418	*	7.4375	32	25	1
chr1	151029663	151035044	5382	*	23.5263	38	45	1
chr1	151042285	151044133	1849	*	1	3	1	1
chr1	151102620	151106967	4348	*	11.8	70	35	1
chr1	151116482	151120743	4262	*	17.9038	52	51	1
chr1	151136358	151140566	4209	*	14.125	8	17	7
chr1	151160612	151163770	3159	*	17.5	18	37	1
chr1	151169623	151173879	4257	*	20.6667	15	39	2
chr1	151226044	151229176	3133	*	10.5238	21	26	1
chr1	151252943	151256916	3974	*	24.62	50	103	1
chr1	151298159	151301819	3661	*	21.7368	19	46	1
chr1	151317492	151321346	3855	*	9.7917	24	44	1
chr1	151344991	151345368	378	*	70	2	70	70
chr1	151370729	151374160	3432	*	4.6667	12	10	1
chr1	151430337	151431184	848	*	3	7	3	3
chr1	151431530	151431789	260	*	12.4	25	26	7
chr1	151445843	151446223	381	*	1	5	1	1
chr1	151481786	151487473	5688	*	8.625	16	16	1
chr1	151511404	151514911	3508	*	9.8333	24	18	1
chr1	151561674	151571738	10065	*	1	3	1	1
chr1	151566227	151566917	691	*	1	3	1	1
chr1	151583595	151587352	3758	*	18.5455	33	44	1
chr1	151688493	151689274	782	*	10	1	10	10
chr1	151689387	151690183	797	*	42	2	42	42
chr1	151693814	151694636	823	*	21.1875	16	36	1
chr1	151734194	151737653	3460	*	18.2727	33	49	1
chr1	151761327	151765154	3828	*	1.75	4	4	1
chr1	151809577	151813860	4284	*	14.5586	111	60	1
chr1	151880988	151883360	2373	*	21.1818	22	64	1
chr1	151963687	151967983	4297	*	34.2	25	82	1
chr1	152006532	152010432	3901	*	13.2609	23	38	1
chr1	153233771	153234808	1038	*	8.3725	51	17	1
chr1	153505211	153505836	626	*	1.6667	3	3	1
chr1	153505907	153506317	411	*	1	3	1	1
chr1	153507729	153509298	1570	*	18.9286	14	29	1
chr1	153584804	153585669	866	*	3	3	4	1
chr1	153599161	153600268	1108	*	10	14	29	1
chr1	153605286	153608727	3442	*	19.7059	17	61	1
chr1	153630352	153632911	2560	*	11.6905	42	31	1
chr1	153641288	153645667	4380	*	3.375	8	4	1
chr1	153649665	153653999	4335	*	11.7288	59	55	1
chr1	153669799	153671952	2154	*	15.1111	18	26	1
chr1	153699020	153702480	3461	*	2	6	2	2
chr1	153746481	153749964	3484	*	27.6061	33	93	1
chr1	153755531	153756393	863	*	16.3243	37	51	2
chr1	153765385	153768043	2659	*	1	1	1	1
chr1	153892281	153897643	5363	*	18.6071	56	60	1
chr1	153916901	153920237	3337	*	21.2268	97	105	2
chr1	153928527	153932259	3733	*	27.6	35	65	2
chr1	153933188	153938195	5008	*	6.5	46	20	1
chr1	153938217	153942368	4152	*	40.3889	18	71	1
chr1	153956484	153960144	3661	*	5.6	10	9	1
chr1	153962203	153965822	3620	*	1.8	5	2	1
chr1	154152063	154157215	5153	*	13.6364	22	66	1
chr1	154190789	154195937	5149	*	18.1667	18	59	2
chr1	154243583	154246759	3177	*	1.5	18	2	1
chr1	154296272	154302689	6418	*	19.8723	94	59	1
chr1	154324401	154326371	1971	*	3.8889	9	8	1
chr1	154377008	154379106	2099	*	13.7442	43	54	1
chr1	154473532	154475118	1587	*	30.7536	69	42	9
chr1	154524306	154545889	21584	*	26.3394	109	115	1
chr1	154529267	154531079	1813	*	39.5	8	56	12
chr1	154538614	154541979	3366	*	23.0172	58	115	1
chr1	154578539	154583119	4581	*	28.4894	47	67	6
chr1	154598299	154601584	3286	*	11.3438	32	47	1
chr1	154732729	154733524	796	*	13.7667	30	27	5
chr1	154840268	154843514	3247	*	17.7778	18	41	5
chr1	154907658	154911156	3499	*	1	2	1	1
chr1	154932282	154936012	3731	*	29.7018	57	86	1
chr1	154940621	154949805	9185	*	5.7059	17	17	1
chr1	154970951	154978123	7173	*	17.5652	46	58	1
chr1	154989009	154990885	1877	*	32.3	30	71	1
chr1	155022118	155025900	3783	*	26.4458	83	69	1
chr1	155033461	155038231	4771	*	26.4222	45	65	1
chr1	155042189	155044568	2380	*	18.1724	29	42	4
chr1	155050025	155055831	5807	*	29.2444	135	79	1
chr1	155056112	155059544	3433	*	3.2162	37	10	1
chr1	155097487	155103636	6150	*	16.4565	46	34	1
chr1	155106495	155110472	3978	*	15.48	50	51	1
chr1	155112065	155113307	1243	*	2	5	2	2
chr1	155137756	155141423	3668	*	2.5	4	4	1
chr1	155143830	155148907	5078	*	15.9574	47	63	1
chr1	155161920	155168258	6339	*	15	80	54	1
chr1	155176084	155180688	4605	*	17.1875	32	52	1
chr1	155213990	155215375	1386	*	30	4	30	30
chr1	155220148	155220869	722	*	22.8462	13	44	5
chr1	155223181	155226804	3624	*	15.8824	34	39	5
chr1	155230980	155232344	1365	*	37.3333	3	43	26
chr1	155241266	155244577	3312	*	23.95	20	39	14
chr1	155247039	155248264	1226	*	10.9286	28	21	1
chr1	155264112	155266242	2131	*	12.7358	53	51	1
chr1	155277224	155280552	3329	*	1.5	14	2	1
chr1	155289422	155296447	7026	*	16.0581	155	78	1
chr1	155530826	155535291	4466	*	37.2083	24	54	1
chr1	155656849	155660414	3566	*	3.0952	21	13	1
chr1	155714665	155715676	1012	*	1	2	1	1
chr1	155826160	155827292	1133	*	1	5	1	1
chr1	155829465	155830753	1289	*	2.1429	7	5	1
chr1	155879882	155881791	1910	*	8.7333	15	20	3
chr1	155902882	155905297	2416	*	12.6364	11	23	1
chr1	155944277	155950400	6124	*	19.5	52	66	3
chr1	155989302	155991349	2048	*	1	5	1	1
chr1	156021577	156026421	4845	*	13.303	33	36	1
chr1	156029754	156032569	2816	*	1	1	1	1
chr1	156039739	156059064	19326	*	8.2833	60	33	1
chr1	156074486	156078147	3662	*	10.8333	6	16	1
chr1	156083064	156086827	3764	*	28.0816	49	72	4
chr1	156092672	156094002	1331	*	1	1	1	1
chr1	156163085	156165058	1974	*	49.6667	9	63	33
chr1	156181411	156184692	3282	*	10	10	24	1
chr1	156186081	156186784	704	*	680.6429	42	1000	11
chr1	156215179	156215397	219	*	31	3	31	31
chr1	156250269	156254584	4316	*	25	21	71	1
chr1	156260732	156261630	899	*	17.7143	7	19	16
chr1	156305631	156309689	4059	*	1.9	10	8	1
chr1	156338807	156339677	871	*	13.1538	26	31	1
chr1	156357678	156358856	1179	*	23.6923	52	92	1
chr1	156360620	156361770	1151	*	1	5	1	1
chr1	156388992	156393534	4543	*	15.4568	81	57	1
chr1	156425764	156427848	2085	*	3.7273	11	4	3
chr1	156455790	156477305	21516	*	18.4022	92	47	1
chr1	156456754	156481373	24620	*	18.4022	92	47	1
chr1	156467279	156472352	5074	*	19.2644	87	47	1
chr1	156474746	156474874	129	*	3.3333	3	4	3
chr1	156541040	156543008	1969	*	11.5217	23	27	1
chr1	156560156	156563182	3027	*	24.8824	17	34	17
chr1	156569990	156572175	2186	*	7.0417	24	18	1
chr1	156592828	156596420	3593	*	8.9804	51	37	1
chr1	156610957	156613022	2066	*	10	26	25	1
chr1	156626174	156627897	1724	*	8.3684	19	48	1
chr1	156642379	156648454	6076	*	18.4348	23	72	1
chr1	156658194	156664663	6470	*	8.6	5	14	3
chr1	156661022	156663917	2896	*	8.6	5	14	3
chr1	156672693	156679844	7152	*	25.7576	33	76	1
chr1	156694527	156700189	5663	*	22.4286	28	48	1
chr1	156709839	156711038	1200	*	2.4	5	8	1
chr1	156715176	156723730	8555	*	26.3776	98	72	2
chr1	156735309	156740047	4739	*	18.7885	52	42	4
chr1	156783250	156784286	1037	*	21.5714	14	40	6
chr1	156814253	156815761	1509	*	17.375	24	49	1
chr1	156818409	156819111	703	*	2.1429	7	3	1
chr1	156828034	156831579	3546	*	12.9615	52	37	1
chr1	156863620	156863720	101	*	5.2	5	8	1
chr1	156880258	156907496	27239	*	10.8947	57	49	1
chr1	156880282	156880633	352	*	2	1	2	2
chr1	156889953	156890880	928	*	1.5	6	2	1
chr1	156893173	156894377	1205	*	15.7429	35	49	1
chr1	156896914	156897866	953	*	3.6	5	4	3
chr1	157012256	157017565	5310	*	20.7848	79	49	4
chr1	157078417	157089427	11011	*	33.75	4	111	8
chr1	157105830	157110088	4259	*	5.96	50	47	1
chr1	157961917	157965704	3788	*	31.84	25	79	1
chr1	157989071	157990282	1212	*	1	1	1	1
chr1	158082347	158084052	1706	*	12.3333	3	16	5
chr1	158119402	158119635	234	*	18.5	4	28	9
chr1	158149986	158152023	2038	*	9.35	20	27	1
chr1	159140072	159144258	4187	*	10.2632	38	29	1
chr1	159156076	159159650	3575	*	1.625	8	2	1
chr1	159188156	159193266	5111	*	8	2	8	8
chr1	159750355	159752086	1732	*	11.4545	22	32	1
chr1	159823488	159825392	1905	*	10.0312	32	23	1
chr1	159869754	159871241	1488	*	6.3529	17	10	1
chr1	159893500	159896261	2762	*	14.6	25	38	1
chr1	159906578	159907833	1256	*	1	1	1	1
chr1	159913451	159917149	3699	*	54.1429	7	64	41
chr1	159999430	160003464	4035	*	10.3	10	19	1
chr1	160039143	160041235	2093	*	1	2	1	1
chr1	160053650	160054057	408	*	17.5	20	37	1
chr1	160066668	160068542	1875	*	15.3438	32	63	1
chr1	160080782	160091480	10699	*	6.6667	3	17	1
chr1	160174407	160176730	2324	*	14.8478	46	24	1
chr1	160229781	160233705	3925	*	2	5	2	2
chr1	160253398	160255492	2095	*	6.25	4	9	1
chr1	160310983	160314837	3855	*	1	4	1	1
chr1	160368500	160373148	4649	*	28.5435	46	81	1
chr1	160379336	160381347	2012	*	2	2	2	2
chr1	160987043	160992597	5555	*	2	1	2	2
chr1	161007225	161009564	2340	*	15.913	23	28	1
chr1	161013555	161017368	3814	*	2.7143	14	7	1
chr1	161066754	161069854	3101	*	10.5833	12	13	7
chr1	161086121	161090025	3905	*	30.45	20	84	1
chr1	161099980	161104675	4696	*	7.7419	31	18	2
chr1	161122931	161125023	2093	*	12.75	12	18	6
chr1	161127830	161131035	3206	*	17.3	50	46	1
chr1	161134483	161138193	3711	*	30.3333	15	55	1
chr1	161145516	161148807	3292	*	9.6667	9	13	7
chr1	161166005	161169788	3784	*	3.125	8	8	1
chr1	161171245	161173291	2047	*	1.3333	12	2	1
chr1	161228182	161229284	1103	*	15.4694	49	32	1
chr1	161274498	161276710	2213	*	8	7	11	4
chr1	161282716	161285976	3261	*	22.2632	19	38	1
chr1	161358898	161361061	2164	*	1	9	1	1
chr1	161367818	161371413	3596	*	16.5909	44	34	1
chr1	161389796	161392763	2968	*	26.2	5	30	11
chr1	161408944	161411031	2088	*	22.1613	31	67	1
chr1	161493525	161494559	1035	*	9.3333	6	11	6
chr1	161498914	161503457	4544	*	1	6	1	1
chr1	161580566	161583737	3172	*	13.8889	9	30	1
chr1	161590476	161592203	1728	*	19.8462	13	35	5
chr1	161694635	161698615	3981	*	23.6279	43	82	1
chr1	161718883	161721037	2155	*	27.5	22	42	1
chr1	161992131	161995246	3116	*	32.5333	45	58	1
chr1	162038485	162041673	3189	*	26.1	60	79	1
chr1	162466255	162469610	3356	*	16.7059	17	41	1
chr1	162529718	162533117	3400	*	17.5319	47	57	1
chr1	162760548	162760744	197	*	7	1	7	7
chr1	162791903	162793049	1147	*	12.625	24	24	1
chr1	163289806	163293623	3818	*	5.5	8	7	4
chr1	164290373	164291051	679	*	14.5789	19	39	1
chr1	164526729	164534090	7362	*	13.3636	11	31	5
chr1	164544128	164547411	3284	*	13.7742	31	42	1
chr1	164556847	164560070	3224	*	1	7	1	1
chr1	165203517	165206350	2834	*	24.0417	24	36	1
chr1	165320369	165327267	6899	*	18.1458	48	52	1
chr1	165344717	165346689	1973	*	34.8462	26	50	17
chr1	165413602	165415061	1460	*	1.1429	7	2	1
chr1	165414057	165414210	154	*	2	1	2	2
chr1	165414493	165414629	137	*	1	5	1	1
chr1	165512725	165514303	1579	*	4.3333	6	8	1
chr1	165566965	165568276	1312	*	1.6667	9	3	1
chr1	165598323	165602586	4264	*	2.6667	12	8	1
chr1	165667078	165668409	1332	*	16.75	4	40	9
chr1	165795730	165799883	4154	*	22.9333	120	77	1
chr1	166133363	166137769	4407	*	19.25	116	44	1
chr1	166807030	166811011	3982	*	12.1923	78	36	1
chr1	166834787	166855768	20982	*	12.1884	69	43	1
chr1	166843487	166846844	3358	*	10.0698	43	20	1
chr1	166853170	166853739	570	*	9.6667	18	43	2
chr1	166889451	166891064	1614	*	14.9394	33	46	1
chr1	166916441	166917188	748	*	25.5294	17	39	2
chr1	167035573	167036442	870	*	9.0667	15	14	1
chr1	167090430	167091504	1075	*	32.8333	12	46	1
chr1	167187902	167192975	5074	*	16.3922	102	48	1
chr1	167407955	167409412	1458	*	21.3333	33	45	3
chr1	167422991	167426141	3151	*	19.0556	54	48	1
chr1	167521389	167524641	3253	*	20.5143	35	69	1
chr1	167598638	167600388	1751	*	22.75	36	46	1
chr1	167681508	167686826	5319	*	21.2593	27	74	1
chr1	167689752	167693481	3730	*	17.2121	66	57	1
chr1	167903479	167908385	4907	*	15.0588	68	45	1
chr1	168103850	168107933	4084	*	26.641	117	77	1
chr1	168146980	168150346	3367	*	8.7037	27	17	2
chr1	168194380	168196437	2058	*	32	71	59	7
chr1	169074204	169077740	3537	*	26.6667	75	78	1
chr1	169335578	169339173	3596	*	1.1667	6	2	1
chr1	169396055	169397177	1123	*	20.5	12	50	7
chr1	169429310	169430188	879	*	3.1818	11	9	1
chr1	169452230	169457015	4786	*	14.4167	24	39	1
chr1	169762329	169766199	3871	*	13.1579	19	40	1
chr1	169861016	169864624	3609	*	5	28	9	1
chr1	170043033	170044304	1272	*	20.875	8	29	16
chr1	170499679	170503414	3736	*	14.1667	18	38	1
chr1	170628573	170635097	6525	*	14.7733	75	51	1
chr1	170635940	170638319	2380	*	18	3	18	18
chr1	171453523	171457317	3795	*	8.875	24	30	1
chr1	171709415	171713405	3991	*	12.3478	23	29	1
chr1	171749070	171752937	3868	*	8.6176	34	44	1
chr1	171808954	171812798	3845	*	11.9032	31	46	1
chr1	172411960	172413816	1857	*	13.3571	14	58	2
chr1	172500132	172505327	5196	*	16.7179	39	58	1
chr1	173411936	173419103	7168	*	1	2	1	1
chr1	173444300	173449685	5386	*	20.6491	57	45	1
chr1	173638230	173639254	1025	*	8.75	16	18	1
chr1	173683534	173685621	2088	*	14.1333	15	24	1
chr1	173791548	173795533	3986	*	8	11	20	1
chr1	173833164	173839568	6405	*	19.1081	37	53	1
chr1	173989182	173993202	4021	*	29.0769	39	100	1
chr1	174126848	174130640	3793	*	38.8261	23	51	1
chr1	174966804	174971604	4801	*	11.9167	12	16	1
chr1	175160070	175163565	3496	*	20.7391	23	50	1
chr1	175829343	175838743	9401	*	2	1	2	2
chr1	175856904	175857686	783	*	13	5	16	1
chr1	176173845	176178265	4421	*	9.9111	45	33	2
chr1	176866638	176867214	577	*	1	4	1	1
chr1	177132868	177134923	2056	*	13.7308	26	41	1
chr1	177139512	177141225	1714	*	8.8421	19	26	1
chr1	177150309	177151314	1006	*	5.5909	22	14	1
chr1	178006541	178007585	1045	*	11.3333	24	18	6
chr1	178061189	178065657	4469	*	16	68	33	1
chr1	178510109	178513749	3641	*	11.5	66	85	1
chr1	178692679	178697026	4348	*	35.8214	56	61	3
chr1	178993432	178997404	3973	*	23.5392	102	58	1
chr1	179049790	179053166	3377	*	23.8511	47	67	1
chr1	179057058	179057392	335	*	8.8	5	12	6
chr1	179196825	179200263	3439	*	11.8947	19	50	4
chr1	179262076	179264024	1949	*	26.1569	51	51	1
chr1	179334618	179335820	1203	*	22.6	20	53	1
